Name,Log2FC_PrimCom
CORO1A,-0.7160496754415803
NUTF2,0.2383492178077764
ARL2BP,0.6214607665161005
DHODH,0.5665936265662961
ACD,0.04784466279758645
POLR2C,0.421090572443956
NME3,-0.029169670180404398
PSMD7,-0.01785434327626299
SETD6,-0.008481753622876866
SLC38A7,-0.10507502901797369
SLC7A6,0.08433128845453755
PLA2G15,-0.38046136988270446
CMC2,-0.06811936991598436
HSDL1,-0.1076473285857747
USP10,0.04118743926685453
TSC2,-0.23511878847352274
ZNF500,-0.16081219067731986
NME4,0.1473624430396137
DECR2,0.0276516941706914
STUB1,-0.4266017455607111
MEFV,-1.186552961723319
CAPN15,0.0245292162391339
MAZ,0.6280289737558319
CDIPT,-0.10370025292420185
BCKDK,-0.14697180512397193
KAT8,0.5446227006904784
KNOP1,0.5854753521859182
CSK,-0.6216977886091803
MTFMT,-0.12441969573394167
CTSH,-0.8941865855743361
EHD4,-0.735726083448708
GABPB1,0.6466489864494149
DNAJC17,0.07961888562307666
VPS18,-0.34308848825836485
OIP5,-0.222730221757123
BLOC1S6,-0.10919248997670002
EXTL3,-0.1770743350149265
FDFT1,0.26627216873511733
AGO2,0.14567909609715482
PAG1,-0.37917201172862264
BRF2,0.4192160275976924
ZFAND1,0.20005008959453263
RIPK2,0.08617147848996085
CPQ,-0.42378631693384905
DECR1,0.14452546401701735
GDAP1,0.18303319616826935
PHF20L1,0.20121274548248197
EIF3E,-0.31663439410380284
EMC2,-0.4505857114649521
CHRAC1,0.017693410065165862
NCALD,0.04676122314816172
UBR5,0.4191894541804776
MTMR9,-0.6254905330366248
DCTN6,-0.15283570355957551
GSR,-0.528631794721268
TNFRSF10A,0.20943503948016248
PPP2CB,-0.4696895105340228
KCTD9,-0.047337923469926615
CNOT3,0.4069039671230452
EXOSC5,0.3187305096054315
PAF1,0.22070026823481306
STXBP2,-0.9053084870182662
CYP4F3,-0.2421778823004913
ZNF432,-0.11489085356536294
ZNF180,-0.30399615772348326
ECH1,0.09356238895598183
HNRNPL,0.9064090980750167
SARS2,0.5458607160604778
SNRNP70,0.14591611116692363
RELB,-0.5467134699638474
CLASRP,0.24471127423239095
PPP1R37,-0.02977666676688978
FCGRT,-0.6497014346344535
CKM,-0.10688486741674678
RNASEH2A,0.24845094825588923
SF3A2,0.5405865577266707
TRMT1,0.7190937406101374
RETN,-0.27765920459970206
TBC1D17,0.5149139813228824
YJU2B,0.4798337032435292
SGTA,0.46546111769063897
SNAPC2,0.028742697642355028
FIZ1,0.562822131499069
ZNF419,0.3946084158672744
FBL,0.8190705938236983
CLC,-0.4114978320600106
TBCB,-0.21265806920572614
POLR2I,-0.06700299316296879
TGFB1,-0.14301491581970255
DMAC2,0.4912715709966991
CEACAM4,-0.2140856954069582
PLIN3,0.2086007000230419
ICAM5,-0.30022801238261054
CDC37,-0.3767016023552871
RABAC1,-0.10567916675302365
RAB3D,-0.7527049384527501
DBP,-0.2660764999387931
WDR83OS,0.32488921947883415
GCDH,0.44804387966089426
DNASE2,0.4251088558654447
LENG1,-0.13449988186370804
RPL18A,-0.2140278919781615
PIK3R2,-0.4044730330649606
COMP,0.29141349170783204
TMEM147,0.1431003204981531
GAPDHS,-0.16873555805347729
USF2,0.1713841523162152
ERF,0.6138809650039776
GSK3A,-0.2844095201587147
ZNF574,0.535986423458547
SIPA1L3,-0.28678198018426176
PON1,-0.27701625239136635
ABCF2-H2BK1,-0.19037083999212195
HGF,-0.2177702702481917
UBE2D4,-0.19542482759315769
GTPBP10,0.8085192038204218
BET1,0.15778762694908907
NAMPT,-0.5788727307122611
POLR1F,0.7124547320649157
HBP1,0.22489507976680023
SP4,0.5034981286530903
PALS2,0.04190418621198624
OGDH,-0.13681200560301518
H2AZ2,0.0738379168125561
LFNG,-0.1277967654618316
CHN2,0.18377657472509945
ABHD11,-0.07278125168278787
FKBP14,0.2352497939161369
PDAP1,0.1352719243537706
BUD31,0.03362756519372682
SNX8,-0.44279918840165294
WASL,-0.020893434088821026
AIMP2,-0.07611035744495145
TFR2,0.12712224754089876
RBM28,0.539389448957433
SERPINE1,-0.2666734048587646
PLOD3,-0.39191218356519275
RPA3,0.04525001080730359
FIS1,0.11033444858574391
GLCCI1,0.011939230597384312
CEP41,0.6400591019082706
ZNF862,0.24482376988512006
MEST,0.34872789575228463
RARRES2,-0.4289230575221798
YAE1,-0.295718088503168
GIMAP2,-0.39945286645255645
PSMA2,-0.1585628365620557
MRPL32,0.2260698511742132
COA1,0.46613425484916093
AEBP1,-0.46432900265736354
BCL7B,-0.30149031412146055
YKT6,-0.21915483954094978
CLIP2,0.41880561644494996
PTGS1,-0.09562028154796459
ZNF688,-0.06771966500835178
CHMP5,0.01956449504555497
SEC61B,-0.26176511724380325
C5,-0.4459076821615982
TNFSF8,-0.5690575420359432
AK1,0.04894301741518256
PLGRKT,0.3436151330704978
ELAVL2,0.14280430630173704
EDF1,0.21089103182474817
SETX,-0.43668956480455473
BLNK,-0.3781540950035645
ATE1,0.34758516972887976
PITRM1,0.42985023160488894
STN1,0.5168712982229917
DNAJC12,-0.08206235739860267
PPIF,-0.1810114696807965
MPO,-0.04051027815574192
DHX33,0.926583286656623
UTP18,0.6402216555718419
EPX,-0.5233148821949012
NUFIP2,-0.36474181712029097
GIT1,0.00997001280320708
RPL19,0.1381878621720973
SUPT4H1,0.0656069943564049
SHPK,0.06518326263474634
TAX1BP3,-0.05086133683827476
P2RX1,-0.35449207125986126
GOSR2,0.2181105302815369
RPS6KB1,0.11451717858074044
CBX1,0.12804911931742577
PFN1,-0.549701298635227
SLC25A11,-0.0405330479840449
NUP88,0.05760589941859331
C1QBP,0.40601471091808544
CPD,0.2007430116076308
CCDC47,0.08067964071030204
MED31,0.16732345858435282
DRG2,0.01872721341953873
AKAP10,-0.5104145758617374
SYNGR2,-0.3244261939443161
DDX5,0.09670244467150609
PEX12,0.6017081015253861
KAT2A,0.497276645548527
NAGLU,-0.2601144986344875
ABI3,-0.7824734403710446
COL1A1,-0.1976006441934853
MRPL27,0.308300604862257
LRRC59,-0.3473254050712239
HDAC5,0.19711696540357954
DUSP3,-0.06735152521446082
RANGRF,-0.05624109594205306
MYH1,0.2555945371945549
VTN,-0.6653809141482216
TNFAIP1,-1.079201528544909
TMEM97,0.006246561524935515
ALDOC,-0.13775146932985532
CD38,-0.14309664118668658
LAP3,-0.8116855082109495
JADE1,0.3429290088997102
AFM,-0.1489411940574455
AFP,0.08704004288837094
PHOX2B,-0.038084678248391915
PF4V1,-0.23437914999233983
NFKB1,-0.5170353720453886
KLHL2,-0.5100591082868688
GAR1,0.6811351471103572
FRG1,0.3079980816756428
SPA17,-0.4676221888658429
CD82,0.19782181236537183
SPI1,-0.551499078509933
ZPR1,0.15208873969795814
UNC93B1,-0.6487225422599082
PUS3,0.08363361899212009
CCDC86,0.6508209201032868
PRPF19,0.39746719479069875
TMEM109,-0.19356605134209035
BIRC2,0.2951809697850784
PDHX,0.6410776956024136
C11orf58,0.3933195071390951
