feature,delta_z
DPP8,0.17034656626354566
DPP9,1.0458554925536556
DPT,1.0140696575637755
DPY19L1,0.29980722411217375
DPY19L3,0.19425476766341634
DPY19L4,0.5931170213654811
DPY30,0.2058515758514725
DPYD,1.3764644929836107
DPYS,0.21262404036074398
DPYSL2,-1.3639349485773384
DPYSL3,0.225618272362604
DPYSL4,-1.40796797535022
DPYSL5,-0.9459286033752575
DR1,0.446873036478328
DRAM2,0.44344701977637707
DRAP1,0.415466648954951
DRAXIN,0.04454382196052725
DRG1,0.799234884919962
DRG2,0.41222250434598057
DROSHA,0.35844261057458693
DSC2,0.34002254546393595
DSCC1,0.13116922581914187
DSG2,0.47690969143945816
DSN1,0.36152033685951335
DSP,0.14170496479033357
DST,-0.5792516624741002
DSTN,-0.7173685974944257
DSTYK,-0.6420486767874466
DTD1,-0.8478893555797009
DTD2,-0.134434021664305
DTL,-0.21038684646560707
DTNA,-0.5502809180752721
DTNB,-0.8493733852519014
DTNBP1,0.7290074013300942
DTWD1,0.32510786347847226
DTWD2,0.7268423332522715
DTX1,-0.38076752795651647
DTX3,-0.6022558983116187
DTX3L,0.8803838118470335
DTYMK,0.9716901728492097
DUS1L,0.5157340374572068
DUS2,0.3420252642966289
DUS3L,0.2387957651447058
DUS4L,0.40906415831771464
DUSP11,0.5072453612374533
DUSP12,1.1534910680089785
DUSP14,0.14949956683572205
DUSP19,-0.31263130910672066
DUSP22,-0.5020834909413445
DUSP23,0.7589225458483424
DUSP26,-1.426706802903294
DUSP3,0.1452201400373696
DUSP6,0.7460910166581172
DUSP7,0.06620206208749913
DUT,-0.33469573462292906
DVL1,-1.045111495052529
DVL2,0.5889799033475869
DVL3,0.18100543365763594
DXO,0.3806324460019056
DYM,0.8698250233334366
DYNC1H1,-0.9479113912306545
DYNC1I1,-1.6122099740319418
DYNC1I2,-0.05289137988472828
DYNC1LI1,-0.2830141849083313
DYNC1LI2,-0.9559402541850659
DYNC2H1,0.28408339190125853
DYNC2LI1,0.297758566788039
DYNLL1,-0.7064415864688743
DYNLL2,-1.430298603535873
DYNLRB1,-0.6409405758045984
DYNLT1,-0.8868167021822075
DYNLT3,0.2015194603683449
DYRK1A,-0.16666945997318305
DYRK1B,0.3744185716725271
DYSF,1.115448182551824
DZIP3,-0.3943700334089452
E2F3,0.39088572976322067
E2F4,0.8059196861547999
E2F5,-0.1708725494350517
E4F1,0.6137896562393046
EAF1,0.8318821800525785
EAPP,0.021459333653077898
EARS2,-0.32521705008065516
EBAG9,0.4079980967660599
EBF1,1.0462085238070284
EBNA1BP2,1.1762745600516142
EBP,0.4229728085259268
ECD,0.826221818029675
ECE1,1.0324531499651675
ECH1,-0.41119562164190515
ECHDC1,0.020554360993909664
ECHDC2,0.3234027644626414
ECHDC3,-0.12636298852903927
ECHS1,-1.1717371254968185
ECI1,-0.06814574668609892
ECI2,0.3945975444425948
ECM1,0.5193803191897453
ECM2,0.9924847835346475
ECPAS,0.7580487266792797
ECSCR,-0.4759353001035241
ECSIT,-0.6813669196965482
ECT2,-0.077970541789135
EDC3,0.2981291171534386
EDC4,-0.09958234191419463
EDEM3,1.274853980855852
EDF1,-0.46475607388226875
EDIL3,-0.8002981636488358
EDNRB,-0.9005349177652684
EEA1,0.8792050317489724
EED,0.5467789331245412
EEF1A1,0.9980390996838375
EEF1A2,-1.064858486663315
EEF1AKMT1,-0.01636407962508605
EEF1AKMT2,0.17290498969444684
EEF1AKMT4,0.9731282605708793
EEF1B2,1.0673075302587707
EEF1D,1.0864141669826322
EEF1E1,0.45979602312280254
EEF1G,0.9305707098751407
EEF2,1.2408297666387578
EEF2K,1.0610686765232173
EEFSEC,0.8476448992915581
EEPD1,-1.047893489149966
EFCAB14,-0.3094349490141728
EFCAB7,-0.07210925090558887
EFEMP1,0.8669228096182942
EFEMP2,0.8392946993513375
EFHC1,0.7605997382137255
EFHD1,-0.44145776133653236
EFHD2,-0.4550705561584024
EFL1,1.1226381490124009
EFNA1,-0.37264374871435313
EFNA5,-0.4655614431918149
EFNB1,-0.45013856083134385
EFNB2,-0.14083701780801253
EFNB3,-0.9563204492867294
EFR3A,-0.7423943012346386
EFR3B,-1.233515236843715
EFS,-0.2499797092004598
EFTUD2,0.7231167806614717
EGFL8,-0.28878675730394743
EGFLAM,0.8095606572532099
EGFR,-0.6017846920508976
EGLN1,-0.22521126698206095
EGR1,0.567862231313222
EGR2,0.9613549983956283
EGR3,0.9146770506183294
EHBP1,0.7116928148119372
EHBP1L1,1.4085649132725806
EHD1,0.5189090552598593
EHD2,0.8848377839632837
EHD3,-1.5566014087290418
EHD4,1.076095594709475
EHHADH,0.7851862227451702
EHMT1,-0.057340837260872676
EHMT2,-0.17112212906840107
EI24,-0.12318274188509562
EID2,0.3050883600485762
EIF1,0.197721633583727
EIF1AD,0.3769941118743791
EIF1AX,0.2599226040450463
EIF1AY,-0.39009142336105107
EIF1B,-1.307529793464325
EIF2A,0.8764533402702877
EIF2AK1,0.36553732973864683
EIF2AK2,-0.05877623478787092
EIF2AK3,0.9954457885351404
EIF2AK4,1.2257688801948228
EIF2B1,0.49635833039651095
EIF2B2,1.1233491687253416
EIF2B3,0.7294482171301523
EIF2B4,0.9987323206540961
EIF2B5,0.6479510668061397
EIF2D,1.2346853034364185
EIF2S1,1.1114500433954049
EIF2S2,0.834429232984017
EIF2S3,1.0573533147806276
EIF3A,0.9356511294952099
EIF3B,1.278137273423181
EIF3C,0.9574781108564019
EIF3D,0.9838755448108145
EIF3E,0.9456529468616475
EIF3F,1.3235112044273003
EIF3G,0.910899390633546
EIF3H,1.235185769778817
EIF3I,1.007789176009289
EIF3J,0.32602282964519047
EIF3K,1.0912925359027734
EIF3L,1.152780986093679
EIF3M,1.1546196910775959
EIF4A1,1.377691042840576
EIF4A2,-0.1571607950891395
EIF4A3,0.7640049264114306
EIF4B,0.15791602172695374
EIF4E,1.1393270159161157
EIF4E2,0.7636689098959821
EIF4E3,-0.18745126573425966
EIF4EBP1,1.0351879573986218
EIF4EBP2,-0.49142455323797185
EIF4EBP3,-0.14365659933117753
EIF4ENIF1,-0.33149724815268555
EIF4G1,1.2387644530231692
EIF4G2,0.3261904361600899
EIF4G3,0.11296396034153214
EIF4H,0.29401824758863176
EIF5,0.16945661243723883
EIF5A,0.8175055354545373
EIF5A2,-0.2203428075763849
EIF5B,1.0977435833855549
EIF6,0.8246914325265978
EIPR1,-1.0161563650934997
ELAC1,0.09070181713756875
ELAC2,0.2829197306811098
ELANE,0.9326042962816892
ELAVL1,0.10158828607269539
ELAVL2,-1.5387013124712676
ELAVL3,-1.2247330833684398
ELAVL4,-1.2295609638512457
ELF1,1.1208232488401744
ELF2,0.30761630874591106
ELFN1,-0.9994018118958409
ELFN2,-1.4298513512953255
ELK1,0.08288943757722536
ELL,1.098579154100832
ELMO1,0.1468356666260915
ELMO2,0.6545291858831339
ELMOD1,-0.6865690266991492
ELMOD2,0.8763724758282592
ELMOD3,0.6146808838258331
ELMSAN1,1.0516538859803832
ELN,-0.0003943180484232235
ELOA,0.19718545678761729
ELOB,0.3744448137588502
ELOC,0.04630623896073878
ELOF1,-0.3133171967833509
ELOVL1,0.41778518970138856
ELOVL2,-0.21029248019822216
ELOVL4,-0.6982009932718216
ELOVL5,0.8411959291553546
ELP1,0.7619043371831563
ELP2,0.5146178263308103
ELP3,0.9511376308050068
ELP4,-0.4367644798095992
ELP5,-0.0439654623046874
ELP6,-0.27259512333045044
EMB,1.2493769847821026
EMC1,0.7244145327674794
EMC10,0.5555221345695416
EMC2,0.8954692359312084
EMC3,0.06354504464007198
EMC4,0.21558837737368566
EMC6,0.19132756201962314
EMC7,0.701237054331575
EMC8,0.7616194915677033
EMC9,0.3372543466009499
EMCN,-0.6876217461826863
EMD,0.3165570067252613
EMG1,0.9921376558813852
EMID1,0.9487106393132914
EMILIN1,0.6038636585827948
EMILIN2,0.04505611852417794
EMILIN3,-0.9316755586071068
EML1,0.7873199321526096
EML2,0.6536333476797727
EML3,0.7400889914893978
EML4,1.1975108010960112
EML6,-0.6886961365752676
EMP3,0.11753291642719774
EMSY,-0.029601315715733864
ENAH,-0.16890433105692254
ENC1,-0.42464837169209146
ENDOD1,0.6860785590030264
ENDOG,-0.2414711437827402
ENDOV,0.23944747032104208
ENG,1.2450240879910774
ENGASE,0.09097877783483188
ENKD1,-0.25200782420675094
ENO1,0.16773792925187336
ENO2,-0.8656228366193507
ENO3,-0.43531105194498143
ENOPH1,-1.0440018961106479
ENOSF1,0.9683960347504869
ENPEP,0.7835340701119891
ENPP1,0.693789319417702
ENPP2,-0.382021408748025
ENPP4,0.2851824139684561
ENPP5,-0.08631141407161365
ENPP6,-0.8084585568587732
ENSA,-0.791278131774594
ENTPD1,0.6111158794104887
ENTPD2,-0.47721764752713514
ENTPD3,-1.0365641374294443
ENTPD5,0.4424924833273095
ENTPD6,0.049658226608544714
ENTR1,0.37766264683224304
ENY2,0.17395759319864515
EOGT,1.1548481779626791
EP300,0.266300429751131
EP400,-0.13895026612284242
EPB41,0.33756240531309223
EPB41L1,-1.3216201867945294
EPB41L2,-0.6677523675430865
EPB41L3,-1.4050861504559407
EPB41L4A,0.12667604673957017
EPB41L4B,-0.8425663801455696
EPB41L5,-0.6326411147234657
EPB42,0.3266761543157184
EPC1,0.06571194463491337
EPC2,0.04318935937500599
EPDR1,-0.6590288549465
EPG5,0.28076987374359513
EPHA2,0.30884810639159266
EPHA3,0.6502656199439043
EPHA4,-1.5379196367626666
EPHA5,-0.6844143577613213
EPHA7,-1.0319215083160311
EPHB1,-0.9555374470998912
EPHB2,-1.1476901059367917
EPHB3,-1.1533892453984933
EPHB4,0.47571444935210666
EPHB6,-1.6301772743211758
EPHX1,-0.36339152295355553
EPHX2,0.13050978171367067
EPHX4,-0.7957351260667017
EPM2A,-1.2023010674912498
EPM2AIP1,-0.4188459189835961
EPN1,-1.168997889984779
EPN2,-0.8495831373897063
EPN3,-0.5556299697435012
EPPK1,0.3877271920517362
EPRS,0.6113289232989016
EPS15,0.8134202037770666
EPS15L1,-1.1977952127290947
EPS8,0.9053506262992049
EPS8L2,0.5821117350517135
EPSTI1,-0.09896091090848019
ERAL1,0.11437095867585059
ERAP1,0.8280807662567415
ERAP2,0.44677829223740234
ERBB2,0.6091500178544454
ERBB3,-0.9033288875551033
ERBB4,-0.7220501068152259
ERBIN,-0.21370611767035214
ERC1,0.4176673942190932
ERC2,-1.6429009646838328
ERCC1,0.21461563437869546
ERCC2,0.6998219261496421
ERCC3,1.0703913855702998
ERCC4,0.5735046444704425
ERCC6,0.6306953405945652
ERCC8,0.0044591454150639115
ERF,0.22160554635457413
ERG,0.24967047834964926
ERG28,-0.22421155726368464
ERGIC1,0.9176631698238791
ERGIC2,1.033922941595756
ERGIC3,0.6369831120860979
ERH,0.5404958048115956
ERI1,0.9680669168809803
ERI3,-0.843875818394824
ERICH1,0.09536414162831733
ERICH3,0.45181059876582924
ERLEC1,0.2704554617438154
ERLIN1,0.22645799062535288
ERLIN2,0.9550010904552837
ERMAP,0.33360854787237487
ERMN,-1.0774804895534107
ERMP1,-0.6416963853649982
ERO1A,1.0975272700990786
ERO1B,0.9259581421677648
ERP29,1.4542929478950641
ERP44,1.2733786767349078
ERRFI1,0.5560975285795224
ESAM,0.025739395152490165
ESCO2,-0.5785017577869593
ESD,-0.4633638953027087
ESF1,0.5659806459503027
ESM1,0.41549287313863836
ESRRA,0.6370004722929103
ESS2,0.3958915595633681
ESYT1,0.5863177882389388
ESYT2,0.4332477683341447
ETF1,1.3811109665037837
ETFA,-0.24393526160075557
ETFB,0.10461819777525869
ETFDH,0.057495410678579426
ETFRF1,-0.05381630288893442
ETHE1,0.5726435353606778
ETNK1,-0.43714478388716127
ETNK2,0.3708606711719065
ETNPPL,-0.496272386243096
ETS1,0.6671606413393341
ETV1,-0.2526645278501979
ETV3,0.01060541716711287
ETV6,1.16347760646196
EVA1B,0.5347470553272768
EVA1C,0.42823219481686914
EVI2A,-0.8261166223817693
EVI2B,0.965221366126435
EVI5,0.29141817735341546
EVI5L,-0.9468647966714216
EVL,0.030384937233065033
EWSR1,-0.05214648908233331
EXD2,-0.2809803917494306
EXOC1,-0.22768729430378828
EXOC2,-0.7778073515532314
EXOC3,-0.5085861148769519
EXOC4,-0.42982970378337687
EXOC5,-0.6580435300121026
EXOC6,-0.5438428032977305
EXOC6B,-0.6397598075239577
EXOC7,-0.48823674013029944
EXOC8,-0.7104119039711483
EXOG,-1.0014288824522746
EXOSC1,0.5883259954968421
EXOSC10,0.6218207814533872
EXOSC2,-0.13281492558984956
EXOSC3,0.3430292861039734
EXOSC4,0.7584329354881825
EXOSC5,0.44314064921491003
EXOSC6,0.5224126592103004
EXOSC7,0.6332661571277418
EXOSC8,0.2420661937896052
EXOSC9,0.8360218336007396
EXT2,1.0905569827374268
EXTL2,-0.3104476245313313
EXTL3,0.03453203053504465
EYA3,0.9262085846867935
EYA4,0.4415517230188604
EZH1,0.4290441048308199
EZH2,0.3280193568008525
EZR,-0.2327086651860513
F10,0.9663659622942085
F11,0.5696452987914542
F11R,0.4865166345038202
F12,0.5943975356421631
F13A1,1.1964140938614602
F13B,0.6916015689101782
F2,0.9556805519616247
F2R,0.19960328239739186
F3,-0.3012711684403748
F5,0.8384466551636014
F7,0.8353970133400623
F8A2,-0.53806573870144
F9,0.8510263436011618
FA2H,-0.8776207679591781
FAAH,-1.3284803621578507
FAAP100,0.3050778258501021
FABP1,-0.45310527272083434
FABP3,-1.4162284829037666
FABP4,0.2441685063187437
FABP5,0.45052762207867436
FABP6,-1.4808259320493002
FABP7,0.12013251793475324
FADD,0.4659784191590531
FADS1,-0.18516807856075126
FADS2,-0.7691227293141771
FADS3,0.3887221309171972
FAF1,-0.37084760417270707
FAF2,0.5205860590611286
FAH,0.22257295242197297
FAHD1,-0.7524195582303845
FAHD2A,-0.38345202017587354
FAHD2B,-0.47695555835400805
FAIM,-0.14579871742554285
FAIM2,-1.6005193372125215
FAM102A,0.4245512290594628
FAM102B,-0.09151648585824082
FAM104A,0.5517060031447418
FAM107A,-0.977780564549569
FAM107B,-0.5254820270940375
FAM110B,-0.9475077338730473
FAM110C,0.8871811434454004
FAM111A,1.0570553472357855
FAM111B,0.12793818045197405
FAM114A1,1.2442701766987772
FAM114A2,0.8886894183705245
FAM117A,0.687579956573426
FAM117B,-0.6074567212685722
FAM118A,0.46063497956221433
FAM118B,-0.14480190375385704
FAM120A,1.0823584614094106
FAM120B,-0.225461165904083
FAM120C,-0.38596068522242705
FAM122A,0.5820307554658993
FAM122B,0.1260338560097681
FAM124A,-0.5577079669563146
FAM126A,0.48010491540342376
FAM126B,-1.5174701158786037
FAM129A,1.2106811410158778
FAM129B,1.3150144685827188
FAM131B,-1.47729468572892
FAM133B,-0.44182089033855343
FAM135A,0.4619440199007948
FAM136A,-0.45660556636473415
FAM13A,-0.19775415000333435
FAM13C,-0.9667295835504339
FAM151B,0.7890030471074271
FAM160A2,0.18620671210319303
FAM160B1,-0.4020392978418177
FAM160B2,-0.024264167543594853
FAM162A,-0.38071581982404096
FAM162B,-0.6683854361607388
FAM163B,-1.140528446607087
FAM167A,-0.32246304798543957
FAM168A,-0.05395226217943803
FAM168B,0.8538003046214945
FAM169A,-0.7865179952926027
FAM171A1,-1.3577488244187381
FAM171A2,-1.4078122962121786
FAM171B,-1.3856319527012442
FAM172A,1.0131778810505487
FAM174A,-0.42749476807425774
FAM177A1,-0.6249740959935567
FAM181B,0.18960952298390327
FAM184B,0.04503021271343424
FAM185A,-0.15039392861061213
FAM189A2,-0.7474951756485297
FAM192A,-0.40148678397740684
FAM193A,-0.025407267400298545
FAM193B,0.3672897453671937
FAM198B,0.15442364008701337
FAM19A1,-1.290676624245556
FAM19A2,-0.43768824545739904
FAM19A5,-1.4270732725122195
FAM204A,-0.15710847110540738
FAM206A,1.2805935620041229
FAM207A,0.22619744539702652
FAM208A,0.3710620860996971
FAM208B,-0.07728048707810774
FAM20B,0.4904602750217901
FAM20C,1.0897298524852808
FAM210A,-0.7785503882002476
FAM210B,-0.7195091791837398
FAM213A,-1.1446821297742726
FAM213B,-0.8579938075874325
FAM219A,-0.6244804230831622
FAM219B,0.8976219999081161
FAM221A,-0.6309158203024609
FAM229B,-0.08117664370612789
FAM234A,0.03523835612956726
FAM234B,-0.5183587757810301
FAM241A,0.8756999817279931
FAM241B,-1.1507764621117826
FAM32A,0.23659297436284177
FAM3A,0.4567761253433569
FAM3C,0.0186319725095856
FAM45A,0.2029266070898345
FAM49A,-1.0500953457473179
FAM49B,0.04198835078593341
FAM50A,0.5708233242113343
FAM50B,0.11747312591484607
FAM53B,-0.10160469368121769
FAM53C,0.49276239666360083
FAM57A,0.7081870904180834
FAM69A,-0.5829876426278418
FAM76A,0.21016405362454116
FAM76B,-0.2250719821458793
FAM81A,-1.1867705662944203
FAM84A,0.5500747784321488
FAM84B,-0.13824181103019423
FAM89A,0.08578799910056534
FAM89B,-0.4841839411004131
FAM8A1,-0.4767324735216616
FAM91A1,1.1404510312408163
FAM92A,0.08132491788862561
FAM98A,0.452410854270186
FAM98B,-0.14770727141924384
FAM98C,0.010980533388474344
FANCD2,0.032261810884265905
FANCI,0.13144493828243695
FAP,1.138663665110328
FAR1,0.530738291622527
FAR2,0.6981724314348579
FARP1,-0.9530869609774715
FARP2,-0.2854941784875818
FARS2,-0.14327722031916357
FARSA,-0.5527190395958037
FARSB,-0.6229623489625742
FAS,0.6466321465977037
FASN,0.2889414477423145
FASTKD1,-0.10831806919971271
FASTKD2,0.35227585245395
FASTKD5,-0.09722984318131347
FAT1,0.5331263431416631
FAT3,-0.669221753979311
FAU,0.94110337164241
FBL,0.5098729195091205
FBLIM1,1.2741502283766453
FBLL1,-0.41843254964126947
FBLN1,0.24557982874989082
FBLN2,0.3792074065495433
FBLN5,0.29219452245294797
FBLN7,-0.03312813164089319
FBN1,0.48783593167931005
FBN2,0.5622461538113219
FBP1,1.065659102528563
FBP2,1.1623575787073277
FBXL12,0.45621550051475035
FBXL15,-0.6822234729961437
FBXL16,-1.4320892284426012
FBXL17,-0.32386055422244286
FBXL18,-0.8904441699681629
FBXL19,0.3293162538890146
FBXL2,0.3138751281384683
FBXL20,-1.065754329001334
FBXL3,0.5790362951379326
FBXL4,-0.3166222110016069
FBXL7,-0.26059691219151915
FBXL8,0.06300359900167267
FBXO10,0.17030557763088838
FBXO11,-0.08257626400089177
FBXO17,-0.1253897918101437
FBXO2,-1.2648940334300436
FBXO21,-0.6447792058696853
FBXO22,1.0928806337078036
FBXO27,-0.08418188755959469
FBXO28,0.11349179411813268
FBXO3,-0.4990347303570557
FBXO30,-0.7431663524674417
FBXO31,-1.3942735265425603
FBXO36,0.12391643889161726
FBXO38,0.8221229603715878
FBXO4,0.6028624676421459
FBXO41,-1.506533881878768
FBXO42,0.0039557042976065505
FBXO44,-1.0620856595503456
FBXO45,-0.5697843417069267
FBXO6,0.19929515995688102
FBXO7,0.2677737031499573
FBXO9,0.8144317797178212
FBXW11,-0.5455757025624322
FBXW2,0.46110740862207045
FBXW5,0.357588265459161
FBXW8,0.9611471354200833
FBXW9,-0.16814005672950028
FCER1G,1.0663235515029696
FCF1,-0.13990641736434922
FCGBP,0.28457305654382103
FCGR1A,0.8038524673200036
FCGR2A,0.7170489515610954
FCGR2B,1.1955411341121485
FCGR3A,0.92057079030363
FCGRT,1.108251655430345
FCHO1,-0.11624733443800225
FCHO2,1.1455714412482891
FCHSD1,1.0688444259845982
FCHSD2,-0.1611733626709382
FCN1,1.0802258584326965
FCN2,0.8074688020958771
FCN3,0.4012226153983028
FDFT1,-0.29038393424850045
FDPS,-0.27804868528780147
FDX1,0.6042176206447032
FDX2,-0.7777798544848361
FDXR,0.17498067805676137
FECH,-0.6860292535672259
FEM1A,0.7207936562270952
FEM1B,0.3090681811424585
FEM1C,0.8941189759025368
FEN1,0.06318960796668695
FER,0.3309366249032172
FERMT1,-0.353930490508903
FERMT2,0.00935998868046482
FERMT3,1.1570391406002702
FES,1.2468570687822407
FETUB,0.529267669960172
FEZ1,-1.1704601360563025
FEZ2,0.7152286189617566
FGA,0.5325495096992688
FGB,0.5976889122537317
FGD1,-0.1124665602429355
FGD2,0.7371735302754943
FGD3,0.7478969002334792
FGD4,0.15723085557664043
FGD5,0.4175301621554982
FGF1,-0.4449797801347869
FGF12,-1.6568770974657183
FGF13,0.4594007409510749
FGF2,0.23147402783496873
FGFBP2,0.3354812132007958
FGFBP3,-0.8444655513849879
FGFR1,-0.21126935744052894
FGFR1OP,0.2505814877416046
FGFR1OP2,-0.16658955010309434
FGFR2,-0.8490858605594789
FGFR3,-0.826865323311455
FGFRL1,0.995197270447052
FGG,0.5348339143729088
FGGY,0.8872840995925503
FGL1,0.6662186665353657
FGL2,0.9967970447914107
FGR,1.0599842064259386
FH,-0.7123331480101924
FHIT,-0.8127217373629598
FHL1,-0.5816427385013814
FHL2,0.9523883696353501
FHL3,1.0313035141650975
FHL5,-0.24400332689727705
FHOD1,1.3770845798821116
FIBIN,0.3247050451519933
FIBP,-1.269445523557871
FICD,0.2588523670115302
FIG4,-0.06634681822604296
FIGNL1,-0.04388090391954812
FILIP1L,0.82290754423168
FIP1L1,0.17852134432266287
FIS1,-0.6184668266141207
FITM2,0.33274544328591615
FIZ1,-0.38294456834490875
FKBP10,1.2059586607339787
FKBP11,1.3667066050489578
FKBP14,0.7606061223195695
FKBP15,1.1385127254018412
FKBP1A,0.660565141828314
FKBP1B,-1.0139710514529015
FKBP2,0.5039529729794727
FKBP3,-0.16736539267955552
FKBP4,-0.3264345435667111
FKBP5,0.9673459483748554
FKBP7,0.8275568990667523
FKBP8,-1.3326775406094522
FKBP9,1.0446892454223085
FKBPL,0.5775059112316944
FKRP,-0.2634767048213487
FLAD1,-0.032727368227901475
FLCN,-0.22444711952513346
FLI1,0.5901048701634186
FLII,1.4692012877280152
FLNA,1.333252351767043
FLNB,1.072856323435175
FLNC,0.49325835536314666
FLOT1,-0.3536796657752479
FLOT2,-0.649324324004023
FLRT1,-0.8879605143555386
FLRT2,-0.07841778191939817
FLRT3,-0.07437142677427669
FLT1,0.6602819687484947
FLVCR1,0.18913341183811264
FLYWCH1,-0.3734627397355281
FLYWCH2,0.527163078365065
FMC1,-0.08073334590511104
FMN2,-0.6819353354811546
FMNL1,1.1376486137063848
FMNL2,-0.7726046859426939
FMNL3,0.6978001856523328
FMO4,0.9610933527931848
FMOD,0.7856757764740743
FMR1,0.04008000779747008
FN1,0.7997706593757894
FN3K,-1.1268289476555806
FN3KRP,-0.8434644503933787
FNBP1,0.4522355990610071
FNBP1L,-0.498965630334158
FNBP4,0.6423066952199894
FNDC3A,0.38136011948177095
FNDC3B,1.4747001762688103
FNIP1,0.33969187178315696
FNIP2,-0.37430921236279324
FNTA,0.9862284155241428
FNTB,-0.012184535245690875
FOCAD,0.13483988763942711
FOLH1,-0.7841994761798734
FOLR1,0.7851757595131943
FOLR2,0.33069414271567305
FOLR3,-0.18777418446742178
FOPNL,0.23122098611964648
FOS,1.0948614354610275
FOSL2,1.3573581636752081
FOXC1,-0.15563348840248742
FOXF1,-0.14727030163492294
FOXG1,-0.4951408826128358
FOXJ2,0.23523614681208005
FOXJ3,0.08112764333313582
FOXK1,0.47860800728759767
FOXK2,0.1169034867340547
FOXO1,0.1355445266239106
FOXO3,-0.18990038345724908
FOXO4,-0.8424046125509279
FOXP1,1.0271300924440954
FOXRED1,-0.29382028866793186
FOXRED2,-0.12241892493257861
FPGS,0.8500850135312251
FPGT,0.061570344997415115
FPR1,0.7736814814375623
FPR2,0.19730894769379517
FRA10AC1,-0.02133968606698998
FREM2,-0.04047917850921577
FRG1,0.2918327122837687
FRMD3,-0.0750355909533021
FRMD4A,-1.0946326543083857
FRMD4B,0.6321254708802215
FRMD5,-0.050541660935946545
FRMD6,0.44135583427437247
FRMD8,1.1814823667994565
FRMPD3,-0.9274000521122148
FRMPD4,-1.103683204637943
FRRS1L,-1.5121833722364662
FRS2,0.07826470540523645
FRS3,-0.45672792252817473
FRY,-1.2020713378728005
FRYL,0.9211816774793973
FRZB,0.13640281692848893
FSBP,-0.42080583262011456
FSCN1,-0.21348032910176612
FSD1,-1.3026139069136946
FSD1L,-1.5775572881849076
FSIP1,0.42702651986198864
FST,0.6223316199730441
FSTL1,0.8338075227217288
FTH1,0.08507941060911733
FTL,0.2248457558580335
FTO,-0.5001291574424964
FTSJ1,0.9764155594483348
FTSJ3,1.2090134784935627
FUBP1,0.22084225639091487
FUBP3,0.18825127406028874
FUCA1,0.9366845060458764
FUCA2,0.4473782833920104
FUK,0.31928274766834974
FUNDC1,-0.6544330836724643
FUNDC2,-0.5797317105394781
FUS,-0.06427449237381445
FUT11,0.6942522353082989
FUT8,0.2410828442801321
FUT9,-0.9666218775886495
FXN,-0.5109462527334461
FXR1,0.3554035643024426
FXR2,-0.24592225826997266
FXYD1,-0.9570290633289176
FXYD6,-1.0823973123624961
FXYD7,-1.1783797480352756
FYB1,1.0753640731071
FYCO1,1.398172660468552
FYN,-1.2965424977824986
FYTTD1,0.6623358915983193
FZD1,0.30282367951235045
FZD2,-0.3704263051207448
FZD3,-0.04132171329464726
FZD6,0.6491530438540218
FZD7,0.24767686388462057
FZR1,0.4804444277909451
G3BP1,1.2199550817889617
G3BP2,-0.31658466317530937
G6PC3,0.8908823210478485
G6PD,1.0514951944111757
GAA,0.7401708512623306
GAB1,-1.0987894752366691
GAB2,-0.6879613484061653
GABARAP,1.0641376034451557
GABARAPL1,-0.6274200477090617
GABARAPL2,-1.412057190820987
GABBR1,-1.7013500340166667
GABBR2,-1.646866088645219
GABPA,0.35004344254815034
GABPB1,0.17473173046803264
GABPB2,0.4780973661348775
GABRA1,-1.5447724455262284
GABRA2,-1.465672720229798
GABRA3,-1.4372072263703468
GABRA4,-1.088651654985065
GABRA5,-1.0466516310939757
GABRB1,-1.1098990367869312
GABRB2,-1.3027386696843615
GABRB3,-1.2999596450718518
GABRG2,-1.5774029575730006
GAD1,-1.5601221478774985
GAD2,-1.6222381348600994
GADD45GIP1,0.18440871008034299
GAK,0.4361524744336933
GAL3ST4,1.1482799866592492
GALC,-0.4526662179427805
GALE,0.5451380942614787
GALK1,1.1133270599975233
GALK2,0.9571899279510933
GALM,0.9801030425312811
GALNS,0.8535853668627498
GALNT1,1.0348905135462116
GALNT10,0.79633542763523
GALNT11,0.5919932945044362
GALNT13,-0.15075234204369994
GALNT14,0.20893799609406805
GALNT15,0.02291365683628005
GALNT16,-0.35519529126265065
GALNT17,-0.22711750881331907
GALNT18,0.8274380980274519
GALNT2,1.3997801907585994
GALNT4,1.2995904607781767
GALNT5,1.3186749539101812
GALNT7,1.0517994326442466
GALT,0.2997812142128038
GAMT,0.08907714893279534
GAN,-0.9781898257311032
GANAB,1.4704481962688747
GANC,0.2960770713266565
GAP43,-0.4194914340595951
GAPDH,0.29881025080408175
GAPDHS,0.34903765337208903
GAPVD1,-0.23462273378671794
GAR1,0.40816786796186544
GAREM1,-0.045848724065504255
GAREM2,0.10359076561506969
GARNL3,-1.146679580000976
GARS,0.22814890246853953
GART,0.24440517051272903
GAS1,-0.4260776175506432
GAS2,0.6055814952072177
GAS2L1,-0.0680502181342637
GAS2L3,0.33926849601109166
GAS6,0.7382102163327156
GAS7,-0.29511096550367516
GAS8,0.8514571285623329
GATAD1,0.5167153054709284
GATAD2A,0.7817558864850335
GATAD2B,-0.7568560564356022
GATB,-0.4300413271433001
GATC,-0.3979680355155528
GATD1,-0.6657789414567439
GATD3A,-0.6340290915832193
GATM,0.6527604001193199
GBA,0.9946724305587793
GBA2,-0.944752611864932
GBE1,1.2806788623821361
GBF1,0.9086089258335417
GBP1,0.3729528369629401
