feature,delta_z
RPS3AP54,-0.2856595661610817
RNF2P1,-0.5455057703999305
RP11-390F4.2,-0.5585946517905629
NRAS,0.34638466142890834
RP11-390F4.10,-0.6610253332422337
RP11-390F4.3,-0.186715009965847
SLMO2P11,-0.625093220446453
SNRPEP2,0.19968602680867953
KDM4C,0.09842645791437332
ACTG1P14,0.5087908731354612
RP11-403H13.1,-0.04273564890843817
RPL4P5,0.08327253840473031
PPIAP33,-0.4812314341134376
RP3-467L1.6,-0.09330131564282328
CSDE1,0.2608155969796244
RP11-77E14.2,-0.5296434645267513
TMEM261,-0.4610755094879499
PTPRD,-1.0643870654170025
RP11-134K1.3,-1.1282462377195732
RP11-134K1.2,0.6471531429309955
PTPRD-AS1,-1.0263920690448949
RNY1P13,0.15371629311027685
RPS26P3,0.013937281806133947
RN7SL5P,-0.09687201387476108
PTPRD-AS2,-1.429044219874995
SIKE1,-0.23208211213527266
TYRP1,-0.935085311791217
LURAP1L-AS1,-0.4964834675152995
RN7SL849P,0.7646948003397438
LURAP1L,0.043521886016851155
Y_RNA,-0.3568625814787258
TDPX2,-0.5958097812409151
RP11-382H24.2,-0.1916479788075453
MPDZ,-1.1991268713036405
RP11-272P10.2,-0.7267951617048497
LINC01235,-0.40491657753478805
RP11-536O18.1,-0.10902064864921318
SYCP1,-0.3526642298131201
PES1P2,-1.0656813847300666
RPL3P11,-0.5544691212500674
ATP5HP3,-0.9933345092407067
NFIB,-0.8352161092535255
RP11-120J1.1,-1.0015519370813593
RP11-408A13.2,-0.18624043571230647
RP11-408A13.3,-0.7644431549151063
RP11-408A13.4,-0.9974836260145707
ZDHHC21,-0.6880465958375598
CER1,-0.20769871100893825
FREM1,-0.23950725477684093
LDHAP4,0.4497016548086463
CLCN3P1,0.24679810392708085
RP11-54D18.2,-0.20384057525498922
RP11-54D18.4,-0.21605177542754778
TSPAN2,0.5821274052310759
TTC39B,0.5279165222195543
SNAPC3,-0.5835089959585902
PSIP1,-0.8814322251313714
FTH1P12,0.3645834529325114
RP4-666F24.3,0.2856939687367873
CCDC171,-0.8988017727638913
HMGN2P16,-0.5016139191539482
C9orf92,0.15515449421301825
BNC2,1.0976423585918058
RP11-183I6.2,0.005778739732599346
RP11-62F24.2,0.8552082237294472
LSM1P1,1.021233740876289
RP4-663N10.1,-0.48767903340650753
RP11-132E11.2,0.41323652599496086
RN7SL720P,0.03494493770443656
CNTLN,-0.18394822184060858
SH3GL2,-1.201079849727865
ADAMTSL1,0.45447539711467777
NGF,0.2915265905119143
MIR3152,0.16699719037170274
RN7SKP258,0.08366975565530274
RAP1BP1,0.8223027952702033
FAM154A,0.16783906783544453
RP11-296P7.4,0.3541391505625098
RRAGA,-0.31322631153120317
HAUS6,-0.454782444188331
SCARNA8,-0.03551600800190444
PER3,-0.6965495787367921
PLIN2,0.9224041031706078
RP11-146N23.1,-0.4258737906948219
DENND4C,0.10585717145924753
RP11-513M16.7,-0.31056701725552166
RP11-513M16.8,-0.0874792633030341
RPS6,0.01670231863938777
ACER2,0.3495055654342881
RP11-363E7.4,0.3103387899553639
MAP1LC3BP1,0.1983532022500693
SLC24A2,-0.9297127509970406
C11orf98P1,-0.1510631278708403
RP11-471J7.1,0.5048763480683989
RP11-378I6.1,-1.0104293416808259
RP11-378I6.2,0.0988789633670127
RP11-378I6.3,0.29502362558016393
AL512635.1,-0.5449800541529923
MLLT3,-0.5504712371042166
MIR4473,-0.6935674689045219
MIR4474,-0.5084719101961157
FOCAD,-0.1718677461469675
FOCAD-AS1,-0.16619959798164896
MIR491,-0.2852128572736249
SNORA30,0.13517882584734392
PTPLAD2,0.7453082709687666
IFNB1,0.19742521667995894
IFNWP4,0.00541626253350025
IFNA22P,0.423003264727027
IFNA5,0.1162346386087029
IFNA20P,-0.08791092602985522
KLHL9,-0.22053792186618246
IFNA13,-0.6216163449342361
IFNA2,-0.9716375198466776
RP11-354P17.15,-0.672448982923366
IFNA11P,-0.7699096440843538
IFNA12P,0.47277536694100425
IFNA1,1.1151931215794093
IFNWP2,0.17231455999894046
IFNWP19,-0.2920856491348912
MIR31HG,-0.46584792208070747
IFNE,0.11977824551713082
MIR31,-0.3408149312564819
SNORD39,0.021602934023151422
KHSRPP1,0.40668204032352634
RN7SL151P,0.2540744932710597
MTAP,-0.23472737609363953
VANGL1,0.4515938083625526
TUBB8P1,-0.07424681875817893
RP11-70L8.4,0.04483919949894518
RP11-70L8.5,-0.35880188782564826
ERVFRD-3,-0.3151743987795864
CDKN2A-AS1,0.18263275328810263
CDKN2A,0.0959504850817045
CDKN2B-AS1,-0.19279918779828448
RP11-149I2.4,0.10889329620120532
CDKN2B,0.03185454253449896
CASQ2,-0.7328370308151709
UBA52P6,0.03920975191092946
CDKN2B-AS_3,0.016881295407811678
CDKN2B-AS,-0.18019007581955737
DMRTA1,0.13153647775376828
LINC01239,0.4472011440787543
CLIC4P1,0.38060201918526915
RP11-370B11.3,0.7689410528992224
RP11-315I14.2,-1.1941707519235782
NHLH2,-0.11296779760382208
ELAVL2,-1.3190669358654554
RP11-321L2.1,-0.3676243091868374
RP11-321L2.2,0.3904869935308263
RP3-467L1.4,0.2088927861955749
HNRNPA1P43,-0.44790894424148997
TUSC1,0.06558070829098989
RP11-80I3.1,-0.26898396353567217
RP11-5P15.1,-0.14997797236894367
SNORA31,0.1730392528631092
CAAP1,0.037788424026382876
RP11-337A23.5,-0.2022673714768427
RN7SL100P,0.12912363865727292
PLAA,0.06789195032454232
IFT74,-0.012134088646471265
IFT74-AS1,-0.3277809972318363
LRRC19,-0.5619203717715257
RP11-56F10.3,-0.05126764920148559
TEK,-0.39597794109610096
RNA5SP280,-0.663954660976608
RP11-179D22.1,0.40588258404580224
LINC00032,-0.918092014840498
EQTN,-0.8995905459524778
MOB3B,-0.7960077831232046
IFNK,-0.42383516803950266
C9orf72,0.02577125633268957
CTAGE12P,0.19870890453054418
RP11-438B23.2,-1.1914355869459357
SLC22A15,0.06356906360829685
LINGO2,-1.1435099182304747
KCTD10P1,-0.3478591016449698
MIR876,-0.23125308617266627
MIR873,-0.2541148499854263
ME2P1,-0.38946929409588366
SLC4A1APP1,0.0695933269895887
RBMXP2,-0.04918108109833853
RPS26P2,-0.24139769929988042
MAB21L3,0.02027006439396163
SLC25A6P2,-0.2940942040961359
SLC25A5P8,-0.28570314266576624
ACO1,0.1698796212929437
RP5-1185H19.2,0.08928444084734988
DDX58,-0.32292096982955326
TOPORS,0.02509199701869414
TOPORS-AS1,-0.000274517527935196
NDUFB6,0.10310946757021541
DFFBP1,0.023351972464470044
GVQW1,-0.3074310958372879
TAF1L,-0.29917766124374306
RP11-555J4.3,0.20207909621937853
SNRPCP1,0.6390016951342741
RP11-462B18.1,-0.6572368779615425
TMEM215,-1.2231184296444226
Y_RNA,0.11640919866291766
RP11-462B18.3,-0.10473391667142448
RP11-462B18.2,-0.12044455035576374
APTX,0.1657658839927617
TCEA1P4,0.2032919981604231
ATP1A1,1.0410606366667474
LAGE3P1,-0.16928489796036394
DNAJA1,0.298972304784999
SMU1,-0.07633629924358337
B4GALT1,1.325835758340618
B4GALT1-AS1,0.2453605256929451
BAG1,0.01886032841067542
CHMP5,0.5242695917340445
ATP1A1-AS1,-0.9492832567333012
NFX1,0.3470419562635164
AQP7,-0.16388691450063336
AQP3,0.12101553720344982
NOL6,0.5559929104506549
MIR6851,-0.18681472646953393
SUGT1P,0.28160680849317754
UTS2,0.21114494647515689
RNU6-817P,-0.687194059641382
ANKRD18B,-1.0613052384269464
SNX18P7,-0.717457673603675
CYP4F26P,-0.9947685978063261
TRBV20OR9-2,-0.3120593169649812
ANXA2P2,1.2510869595949352
RP4-655J12.4,0.6250022605844074
PTENP1,-0.9054017098936293
PTENP1-AS,-0.8118438267961519
TRBV26OR9-2,-1.0457762507506927
RP11-384P7.7,-0.9244525702395743
RP11-384P7.5,-0.46194335789349417
LINC01251,-0.2159154667761019
PRSS3,-1.4523273482072703
UBE2R2-AS1,-0.021003847168333013
RP4-655J12.5,0.1723865955707047
TRBV29OR9-2,-0.762253290882529
UBE2R2,-0.1057941900370065
Y_RNA,0.10284524720697333
RNU4ATAC11P,-0.18897697813306355
UBAP2,-0.3995076084730268
SNORD121B,-0.3041059717051153
SNORD121A,0.21348478293886228
OSTCP8,-0.16926958398973616
RN7SKP114,-0.011652213885994921
RP11-537H15.3,-0.5258311092482322
DCAF12,0.24668845843915854
TUBB4BP2,0.16605153277667084
RP11-537H15.4,-0.4137537376659499
AL353662.3,0.15876772005179116
UBAP1,0.19141827231788866
RP11-571F15.2,0.6381396529994008
AL353662.2,-0.40426237266295256
RP11-571F15.3,-0.4546795186298943
KIF24,-0.14466601877300844
RP5-1086K13.1,0.7482490185022119
RNU2-50P,-0.08332561529859192
SERPINH1P1,-0.1428808848889988
NUDT2,-0.028366869472291625
KIAA1161,-0.8588732137302509
C9orf24,-0.1845790383179023
Y_RNA,-0.6924605923028821
FAM219A,-0.35088440239646956
DNAI1,0.2925380634327928
RN7SKP24,0.17867529828192757
CD58,0.9840963037062589
ENHO,-1.0355111889366875
RP11-296L22.8,-0.27805537713313544
RP11-296L22.7,-0.6017692016136003
CNTFR,-0.997839772047943
CNTFR-AS1,0.09401461190032379
RPP25L,-0.0034482970762429927
DCTN3,-0.3432598955630668
ARID3C,-0.40784771673401016
SIGMAR1,-0.05323430967880921
GALT,-0.3887588626698284
NAP1L4P1,1.1404081646811595
IL11RA,-0.7328496103839838
RP11-195F19.30,0.18963114267882064
RP11-195F19.5,0.08380943177400693
RP11-195F19.9,0.39209713227879855
CCL19,0.09883293732248388
CCL21,-0.005240273829068758
MIR548AC,0.1880821855037722
FAM205CP,-0.6116076903152557
GLULP4,0.2688573020633844
YWHAZP6,-0.32359568928667004
KIAA1045,-1.4944762502037259
DNAJB5-AS1,-0.1381025529253015
DNAJB5,-0.34446424429399847
RP11-392A14.9,0.11032307361313518
RP11-392A14.8,-0.4735410998169435
RP11-182N22.9,-0.07383458432795043
IGSF3,-0.46952666668182974
C9orf131,0.060335837936236536
VCP,0.49252489386532294
FANCG,-0.2485260491388982
PIGO,0.1842567816358377
RP11-182N22.8,0.08983662083361271
STOML2,0.3246395686934813
FAM214B,0.5562072316380857
RP11-182N22.7,-0.3884432613809857
UNC13B,0.3182569471984079
AL355794.1,-0.3960844802906376
ATP8B5P,-0.06881150216905159
RUSC2,-0.8970330628749225
RPL36AP33,0.4029124827160101
FAM166B,-0.2625184135293065
RP11-156G14.6,-0.31117319042444047
TESK1,-0.018929888408387788
AL357874.1,-0.25183337482647683
CD72,0.8285993536265173
TNFRSF9,1.051675967316559
RP11-331F9.3,0.032052297997587666
RP11-331F9.4,0.0034745624558884455
SIT1,0.6558350406742204
RMRP,0.09468363254734716
CCDC107,0.39160128424605173
ARHGEF39,0.15542106466025063
CA9,0.6576011145799596
TPM2,0.8849666447607407
TLN1,1.1310131016777167
CREB3,0.22498943039814534
GBA2,-0.46167150334616264
RGP1,-0.2649328114171675
MSMP,0.20455282316129297
RP11-112J3.15,-0.47135328170588253
RP11-112J3.16,-0.5232310834769259
NPR2,0.6217257463930348
GAPDHP64,-0.6099417327906776
SPAG8,-0.28065073798872664
HINT2,0.08525394249928106
TMEM8B,-0.829425614631127
FAM221B,0.36127680669526824
LINC00950,-1.0514720974088783
HRCT1,0.6300798878901324
NEFHP1,0.057611094692619005
LINC00961,0.386950917784929
RP11-327L3.3,-0.5180462397725684
PGAM1P2,0.17385180728069546
YBX1P10,0.31539926971411003
OR2S1P,0.03166881153363904
OR2AM1P,0.05598316128013175
CD2,0.8687712015945906
RECK,-0.09744222499814328
Hammerhead_HH9,-0.45964574385109325
GLIPR2,-0.1856252072521246
CCIN,0.3531150973753633
CLTA,0.369722941266579
GNE,-0.22480073787693888
RNU4-53P,-0.416824503525548
HMGB3P24,-0.7283394919973569
RNF38,-0.4456110818779706
FTH1P22,0.4570521089568864
MELK,0.23833555016141522
PAX5,-0.14062306260379442
LINC01400,-0.1300336828893864
RP11-220I1.5,-0.21467184884594423
EBLN3,0.292114290338388
RP11-220I1.2,-0.13544030977951824
ZCCHC7,0.01992544750133634
Y_RNA,0.03750846556997535
Y_RNA,-0.16065637372664343
GRHPR,-0.6037147826215418
RP4-753F5.1,-0.501100732570195
ZBTB5,-0.628910228428515
KCTD9P3,-0.4230505618679612
POLR1E,0.0630219771202509
RP11-405L18.4,-0.036896948279462743
RP11-613M10.6,-0.21783222920450862
FBXO10,-0.4480814654953654
RP11-613M10.8,-0.27410316051272055
TOMM5,0.15407434787285001
RP11-613M10.9,0.1961569768979876
PTGFRN,0.019435098331732438
RAB1C,0.009149591207280755
FRMPD1,-1.1081025704307848
TRMT10B,-0.44873058955807
EXOSC3,-0.4515461351150985
DCAF10,0.12362090944636916
RP11-3J10.7,0.025178815193655626
PAICSP1,-0.6531425664291626
SLC25A51,-0.04783145544815513
TMX2P1,-0.7481411560667914
SHB,0.3527273553855611
RNU7-124P,0.055855112034734
AL161448.1,0.5470177148296363
ALDH1B1,0.3325572048352806
IGFBPL1,-0.496516566320144
TCEA1P3,-0.047818858311818147
CD101,-0.408611658268613
FAM95C,-0.47201173911584837
RP11-392E22.9,-0.09937536886829762
RP11-392E22.11,-0.0271995084936863
ANKRD18A,-0.7128034815924795
RP11-27K13.3,-0.0746005833835143
SNX18P3,-0.6537630345191852
FAM201A,-0.6269562247725681
YWHABP1,0.06770073175796618
RP11-402N8.1,-0.03176578489624934
VN2R3P,0.10253354822175086
CNTNAP3,0.41222974554232394
TTF2,0.027616278918058443
FAM74A1,0.08187715190005096
CTD-2173L22.4,-0.35215351104797726
MIR942,-0.28515667145938123
RBPJP5,-0.3307076155364254
GLIDR,-0.31860811369283415
RP11-104G3.2,-0.5740394828152193
RP11-204M4.2,-0.1473756270215581
RP11-104G3.7,0.16521880042651085
TRIM45,-0.12708704645139543
AL772307.1,-0.10343171713780752
RP11-216M21.1,-0.0063632940324626856
C2orf27AP3,0.37840882282414434
ANKRD20A2,0.1492860858272726
RP11-146D12.2,-0.03741219754210068
SNX18P8,-0.1994049817942108
RPS15AP9,-0.19828098158636742
FAM95B1,-0.015932345371412984
CNN2P2,-0.5166130123418784
GXYLT1P3,-0.34623415976411165
AQP7P3,0.703540979042019
AC129778.2,-0.40470387755767145
BMS1P14,-0.19742928196927317
CH17-80A12.1,0.14424802577598334
VTCN1,0.07619863550499499
RP11-318K12.1,-0.43193331928694456
RP11-318K12.2,-0.25204247197516877
RP11-318K12.3,-0.5111763127587401
AL353626.1,-0.9752608432829443
FP565210.1,-0.919885291027176
AL353763.1,-0.7717269951018926
MIR1299,-0.9720866903769599
Metazoa_SRP,-0.18668428184599736
RP11-87H9.2,-0.9117634215624101
PGM5P2,0.3465635721464918
RP11-87H9.4,-0.43146657873406546
RP11-87H9.5,-1.0425468832890723
PGM5-AS1,0.02716892342053373
BX255923.3,-0.4376196902027159
FOXD4L6,-0.3937462593873321
CBWD7,-0.2358023387675585
5S_rRNA,-0.2590703034787131
AL845472.1,-0.6045059258243759
RP11-4L24.3,-0.6157139887273634
RP11-187C18.4,-0.46295518253645807
RP11-187C18.3,-0.47759565456294006
RP11-188D8.1,-0.08827916728507698
RP11-157L3.4,-0.649878095937624
RP11-157L3.10,-0.30366843522499887
RP11-34H11.3,-0.31200087571044094
RP11-157L3.5,-0.1157567810452319
RP11-157L3.9,-0.5534946924845154
RP11-157L3.6,-0.4864318890123264
RP11-157L3.11,-0.5789535266859214
PARK7,0.15353713323665763
MAN1A2,-0.7064885175068707
RP11-292F9.1,-0.37419110653052284
CNTNAP3B,0.5856838212724035
FAM74A7,0.6803507945059742
RP4-675C20.4,-0.08536949959897862
FKBP4P6,-0.7597127842594521
ATP5A1P6,0.44940239571797513
RBPJP6,-0.19393472167642362
RP11-475I24.3,-0.1173362500470963
RP11-475I24.9,-0.16703146376660805
RP11-475I24.8,0.6136164912455488
VPS25P1,0.11436418453647756
RP11-213O5.4,0.1485479186794581
ANKRD20A7P,-0.2796146965828141
RNU6-599P,-0.3961975434086227
CR848007.2,-0.08827203997297438
SNX18P5,-0.04383273200249742
CYP4F60P,0.12400909159829118
AL157902.3,-0.1597515654371906
CNN2P4,-0.23370623190114076
GXYLT1P5,-0.4028586755058009
RP11-459O16.9,-0.23466587188199517
RP11-459O16.8,-0.3284176474815873
FP325317.1,-0.12504263702135368
BX088702.1,0.15080619758297092
BX088702.2,-0.3239219832366986
BX088702.3,0.4363295178360438
BX088702.4,-0.10797316392660768
FAM46C,0.46735093366747765
RP11-144A16.8,0.11041088047982615
AL365331.2,0.6732862819624705
RP11-101E5.1,-0.5523334051301979
FAM27C,-0.3871704201740206
RP11-374M1.5,0.17095671294048853
RP11-374M1.4,-0.29915407097167446
RP11-374M1.10,-0.4558159126153719
RP11-374M1.2,-0.8655837326627912
RP11-449H15.2,0.24742546921847297
RP11-111F5.2,-0.0529294605722324
RP11-111F5.3,-0.29671802758972354
RP11-111F5.4,-0.15215876927034774
RP11-111F5.5,-0.39984801079525073
RP11-111F5.8,-0.04270585825756053
AL390877.1,-0.1545671021747781
LINC01189,-0.3270889142558514
RP11-211N8.2,-0.31667598484527637
RP11-211N8.3,-0.39401329413179
RP11-211N8.8,-0.23181072035254885
RBPJP7,0.31779129650655513
GDAP2,-0.1541012391711838
LINC01410,-0.08462378954978647
RNA5SP283,-0.6151095853355713
RP11-262H14.5,-0.6861551161921899
PTGER4P2,-0.4088774861372478
CDK2AP2P2,-0.46983403691144243
RP11-262H14.3,-0.7196637972047479
MYO5BP2,0.33545752400038015
WDR3,0.02701247731436887
RP11-262H14.7,-0.7691837755573394
RP11-262H14.11,0.25633210984909205
RP11-262H14.4,-0.6640352916825263
RP11-262H14.12,-0.052683722955594675
BMS1P9,0.23722526185385426
RP11-381O7.3,0.018643360817813037
SPAG17,0.731677388648504
AQP7P1,-0.012428586662370553
RP11-236F9.2,0.3890383907118946
BMS1P10,-0.0009408449581564691
RP11-452D2.1,-0.12606757689137518
RP11-764K9.1,0.3503323855944277
RNA5SP284,-0.31250505800255746
RP11-764K9.2,-0.448706467777325
MIR4477B,-0.5459823591247572
RP11-764K9.4,-0.06673522275155389
BX255923.2,0.3003308568387363
U6,0.5152192663691384
PSMC1P12,-0.5052089451543276
ANKRD20A4,0.05450618036785453
SNX18P9,-0.008491701914565306
RP11-250H24.2,0.10253832177371902
CYP4F25P,-0.0003607443066673218
CNN2P3,0.04075003736872078
GXYLT1P6,-0.671945676198497
RP11-250H24.7,-0.4600842568445689
AQP7P2,-0.2626704527292664
RP4-630J13.1,-0.6371699674693732
RP11-574E24.3,0.17730972915517118
BMS1P11,-0.26326097156582706
IGKV1OR-2,0.25580162062227607
RP11-460N11.2,-0.13119495582868484
AC125634.1,-0.5153372691006949
BMS1P12,0.13843143510583697
TBX15,0.17712594411152233
FOXD4L5,-0.7894992679948679
RP11-15J10.1,0.10678917499996868
ABC14-1080714F14.1,-0.6643977621731003
CBWD5,-0.34667404495285714
FOXD4L4,-1.0864907454573718
RP4-712E4.1,-0.012092103228695587
BMS1P13,-0.24274383620360152
RP11-1221G12.3,0.3837713900725409
RP11-15E1.5,-0.13439898152394716
RP11-15E1.1,-0.5052821652470499
RP11-15E1.6,0.16018507245243668
RP4-712E4.2,0.08851370878340434
FAM95B1,0.1911110886246362
SNX18P4,0.18690186933643074
ANKRD20A3,0.06894543317605578
U6,-0.26950456534613654
RP11-327I22.5,-0.745857241461111
RP11-154P18.2,0.32942814116957514
RP11-120E5.1,0.0005527595642893374
ATP5A1P10,0.16074751375205873
WARS2,0.1525749652022235
ZNF658,-0.6417924868329878
RP11-395E19.6,0.31946688234443393
RP11-395E19.3,0.04589990972361073
WARS2-IT1,-0.3225666952620222
RP11-203I2.1,0.6634004910898261
RP11-118H15.1,-0.12687725038279418
FAM27E3,-0.26527297963524776
ERRFI1,1.0394758019502341
RBMX2P3,0.13734196021165265
RP11-12A20.10,0.3351334714388355
RP11-12A20.13,0.6177643508383925
RP11-12A20.6,-0.43965277473301934
FAM27B,0.2724439711781735
RP11-12A20.7,-0.20252014143692992
Metazoa_SRP,-0.022198017725262705
RP11-12A20.8,0.12900944875184814
ANKRD20A1,-0.05966664225217733
RPS3AP12,-0.3582339892279781
RP11-195B21.3,0.09627959766737833
RP11-561O23.8,-0.06954235248085358
CBWD3,-0.3827589950936736
FOXD4L3,-0.622576013370011
RP11-561O23.5,-0.0643329427124533
RP11-561O23.7,0.06876788259333402
PGM5,0.10586516088234331
PGM5-AS1,0.25751111968540175
RP11-418J17.1,-0.35687614998348294
RP11-88I18.2,-0.9270713218105768
RP11-88I18.3,-0.007664035078169066
TMEM252,0.36275567465098757
RP11-274B18.4,-0.19395146146346232
LINC01506,0.6273860083418374
RP11-274B18.3,0.3492216124151455
PIP5K1B,-0.6389764392404215
FAM122A,0.034151360245654704
RPL6P2,-0.12208816910663173
FXN,-0.24762410004625385
RP11-265B8.5,-0.4789714494071782
TJP2,-0.5750471725590869
BANCR,-0.5728361072474223
FAM189A2,-0.41819971570805825
APBA1,-1.258916902029266
RP11-470P21.2,-0.07623889643350319
RP11-418J17.3,-0.414190372677757
RP11-109D9.4,-0.713641332659354
PTAR1,-0.03505003311136655
C9orf135-AS1,-0.04732519290386033
C9orf135,0.09053436162885303
MAMDC2-AS1,-0.07845996823268025
MAMDC2,0.4155095449079882
RNU2-5P,0.10712683079017252
SMC5-AS1,0.3031927146044477
RPL24P8,0.5393433274919395
RP5-834N19.1,-0.5244063108976211
SMC5,0.5682373877761118
RP11-386J22.3,0.34161385680108736
KLF9,0.3523580028087493
TRPM3,-0.14625097138617466
Metazoa_SRP,-0.20593129367854274
MIR204,0.190139254318466
PIGUP1,0.027723169098767264
RPL35AP21,-0.39939951384741884
TMEM2,0.7745366454218461
ABHD17B,-1.0124204689498462
AL138751.1,-0.23104633627654475
Y_RNA,-0.38688480355380905
C9orf85,-0.5822034814607573
HSPB1P1,0.3355662172806667
BTF3P4,0.3421555073160475
HAO2,-0.6800161209050921
GDA,-0.9933726043631388
RP11-63P12.7,0.3221134277646992
RNA5SP285,0.2194907484229378
LINC01504,0.789813269717857
ZFAND5,0.5307390656146637
TMC1,0.4381067278305154
RPS20P24,-0.23995120426690397
HAO2-IT1,-0.6678261418568989
LINC01474,-0.24456039428446097
ALDH1A1,-0.0532595675040172
CYP1D1P,0.36058890819332035
ANXA1,1.235969917259752
DPP3P2,-0.19247843669120152
HSD3B2,-0.6651539766796193
RP11-401G5.1,-0.7186142565408056
RORB-AS1,-0.2928466970625787
RORB,-0.2854556435594472
TRPM6,-0.6130733700249126
RN7SKP47,-0.05016557674904418
Y_RNA,-0.10014923022911312
RP11-431K24.1,0.07194044166048588
GAPDHP74,-0.6261128779401497
C9orf40,-0.05117187464645413
C9orf41-AS1,-0.30752988412625276
C9orf41,0.17218056197476106
RP11-197P3.5,-0.23894453253209202
uc_338,-0.6321414880719316
NMRK1,0.7069988349207457
OSTF1,1.0159392001713083
RNU6-1228P,0.05272957699552022
HSD3BP2,-0.4695348652786483
RP11-470F18.1,-0.18724430819406768
PCSK5,0.527151370106939
AL359253.1,0.5165719570152085
RBM22P5,0.08698095478006988
RFK,0.5002466023662167
RPSAP9,0.612251839332485
GCNT1,1.2787749546866993
RP11-66C24.1,-0.0954276862873632
GAPDHP23,-0.9638652214134851
RP11-214N16.2,-0.05626107690463536
AL161626.1,0.7187955455454398
PRUNE2,-0.19964887094971442
AL359314.1,0.3841833351739119
PCA3,-0.010915868973905323
DNAJB5P1,-0.5183514488730521
FOXB2,-0.34208587361756937
ATP5J2P3,0.13864476377666865
VPS13A-AS1,0.7584135355982742
VPS13A,0.13129758506033914
GNA14,-0.14313831916108755
GNA14-AS1,-0.48212040071530626
RNU6-1303P,0.027182098081526815
GNAQ,-0.6087934163932538
GAPDHP58,-1.2069379283584256
RP11-336N8.1,-0.6345136180434836
RP11-336N8.3,-0.2327773738560426
RP11-336N8.4,0.10560599672424892
CEP78,-1.0758396507784447
PSAT1,-0.935724178723784
RP11-216F5.1,-0.5780937495455033
CHCHD2P9,0.4200524135333306
RP11-375O18.2,0.05122437164693652
TLE4,-0.27741679527380253
RP11-403N16.5,-0.29704168874124476
NPAP1P6,0.030095709352739985
RP11-403N16.3,-0.4768905361344197
RP11-403N16.4,-0.02697859798974556
GAPDHP32,-0.9792796429632734
RP11-327L9.1,-0.4643591350020413
LINC01507,-0.09737947926437829
RP11-289F5.1,0.7006437395885159
AL354682.1,-0.11444807805426953
TLE1,-0.003358949862239522
RP11-154D17.1,-0.18549525409677625
SPATA31D5P,-0.5734054106370361
GAPDHP27,-1.1075748838725312
RP11-383M4.6,0.3071354068784966
SPATA31B1P,-0.8969131184395187
DDX10P2,0.05108569173300449
RP11-388B24.4,0.46212723749018486
RP11-15B24.5,0.11514512548206643
RP11-15B24.3,-0.09171679877359844
RP11-15B24.4,0.1803412734822326
RP11-333B6.1,-0.2977917652842424
AL133391.1,0.13186317849114715
RPS6P12,-0.39233095728704015
RASEF,0.28179914418131835
RN7SKP242,0.11632407781810133
CTA-215D11.4,0.12390916914042185
GAPDHP33,-1.1066351341226706
RP11-439K3.1,0.044741348433412584
FRMD3,-0.12686857654144928
RNU4-29P,0.27888007799236975
RP11-439K3.3,0.21311444352339004
RNU4-15P,0.4330380914471022
IDNK,-0.6024150816004913
UBQLN1,-0.03111454243914463
RP11-522I20.3,-0.032744416780191556
GKAP1,-0.8849117921965088
RP11-575L7.2,-0.5123496858526705
LINC00622,-0.9648844538562469
RP11-575L7.4,-0.47962343561186105
KIF27,-0.15844318457598425
C9orf64,0.5293814870378578
HNRNPK,-0.034813013324532655
RP11-575L7.8,0.09398415320775763
RMI1,0.037922710936408206
Y_RNA,0.44185990463862573
RP11-158D2.2,-0.2559899862507409
RP11-158D2.1,-0.28540197358867325
SLC28A3,0.6775376153618644
RP11-380F14.2,0.22230550694508688
NTRK2,-0.35771926832834977
UBE2V1P10,-0.10519171423769957
AGTPBP1,-0.6668150320356347
AL157882.1,-0.11718870193064324
RP11-213G2.1,0.5884381536798927
RP11-202I11.2,0.03368827448386911
ZNF697,-0.2605200981519269
RP11-213G2.2,-0.9472933482593511
RP11-213G2.3,-0.7496761800682927
PHBP7,-0.8832947748539748
RP11-213G2.5,-0.7173418171235367
NAA35,-0.3621048480403687
GOLM1,-0.6189201961798412
C9orf153,-0.0948654797574325
RN7SKP264,-0.3495567954415074
PHGDH,-0.916171426440322
ISCA1,-0.1454202429702614
ZCCHC6,1.1178180726741607
RP11-229M1.2,-0.32579459595023313
RP11-359J6.1,0.5196141547281955
RNU2-36P,-0.2963293572058971
RP11-395D3.1,-0.39938688149061663
GAS1,-0.3891319867199461
RP11-276H19.1,-0.24443892222521135
RP11-276H19.2,-0.7544331511454494
CDC20P1,-0.39717231594296565
HMGCS2,0.6581655569431568
C9orf170,-0.7502993252083048
DAPK1,-0.592752555133078
RP11-40C6.2,-0.1418803939809466
DAPK1-IT1,-0.25483051799613887
CTSL,1.0856375406011287
REG4,0.16541093579617744
XXyac-YM21GA2.1,-0.8797517226635058
NPAP1P7,-0.3544802327210639
CTSLP8,-0.7149604302634517
XXyac-YM21GA2.3,-0.23758613860108854
XXyac-YM21GA2.7,-0.3154830438445685
NBPF7,0.3381926499301227
SPATA31E1,0.4434609006384396
SPATA31C1,-1.0823558857203865
RP11-350E12.5,0.48240576419091735
CDK20,-0.19647599252853482
RPS10P3,0.2550358621396366
RP11-350E12.4,-0.5247044049555277
SPATA31C2,-0.5465322964858376
RP11-345K9.3,-0.6720466880976097
RP11-345K9.2,-0.42476035154241953
RP11-1E11.1,-0.14371909612640538
RP11-350G13.1,-0.7723674277166286
SPIN1,-0.908016932240354
